InsDel1a	InsDel1b	InsDel1c	InsDel1d	InsDel2a	InsDel2b	InsDel2c	InsDel3	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel24a	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel23	InsDel24b	InsDel25	InsDel28	InsDel29	InsDel30	InsDel32	InsDel33	InsDel34a	InsDel34b	InsDel35	InsDel36	InsDel38	InsDel39
C[Ins(T):R(0,4)]G	0.00285503008263614	0.00844994031134825	0.00577618006302454	0.00340061972279207	0.000117474809462646	0.00366786390535488	0.000338013195970099	0.0453861317846215	0.000585145424100914	0.00735014777785567	0.00891578877653375	0.00779931247757973	0.00112384462111784	0.0020329988412094	0.000976636467888713	0.00293992159786974	0.00198593925760392	0.00664800419617787	0.0627136724274353	0.00305618086380542	0.00399688728701242	0.000627573585377111	0.0105468634554536	0.000494054622722968	0.00474367798075916	0.00331568682037064	0.00232199050276027	0.00353345685548415	0.0029674541958269	0.00309285181153646	0.00127305226318254	0.00144962660929328	0.00761124823417152	1.7661937893057e-05	0.000684205431067958	5.04595127061784e-06	0.0228026555073788	0.0021204039869579	7.46661675648177e-06	0.00541419524369418	0.0255804059268697
G[Ins(T):R(0,4)]A	0.00461496038084143	0.000509143254400205	0.00118033884243933	0.0020270912866455	7.51883923112604e-05	0.000511964832967986	0.000107055370626651	0.0035150794641221	0.00271344683339116	0.0143325434946178	0.00937912752508997	0.00641917782897699	0.000989706980652677	7.91130107072952e-05	0.00232288064642079	0.00722172067575453	0.00747364686784563	0.0109724164256261	0.0379799947338538	0.00197592145560841	0.00235224063156879	0.00215745581787708	0.0133280035570821	0.000832373459423484	0.00713368345753135	0.0033111948275464	0.00304319656179986	0.00253029704055916	0.00296782402274347	0.00255488970444971	0.0827273744507026	0.00110113093733897	0.141978995773222	0.0350110071720084	0.000134175267469171	0.000619075146513926	0.000899544443759144	0.00262432472652458	3.48442115302483e-06	0.000407620642172211	0.00123114027709741
G[Ins(T):R(0,4)]C	0.00122116429186653	0.000373301996414535	0.000798293427497915	0.000885470972021897	0.000129593848334199	0.000368436682599755	0.000129434109086679	0.00288780198295565	0.000289658515510749	0.00270619099507936	0.00424489309658718	0.00310200640174994	0.00108183533869438	0.000233983734010396	0.000529596651570464	0.0120038232268804	0.00252330706231877	0.00540311089262697	0.0504471789514068	0.00445176175203234	0.00477047288566861	0.000797306472662631	0.00190269540598228	0.000457854117477655	0.00242591664008277	0.00115653372532074	0.00263924513518557	0.00105232448356563	0.0152585408197938	0.00141727415039641	0.00216711360526768	0.000424232679126004	0.165468180157266	0.0322481754587373	0.000147526008441228	0.000673949866581895	0.00101388193330499	0.00150703796176659	3.48442115302483e-06	0.000724312119813004	0.0029610181212617
G[Ins(T):R(0,4)]G	0.00354760628784651	0.000257959441239725	0.00289531501959843	0.00206857980002141	0.000691516370682067	0.00168664763927176	0.000141211760604538	0.0385957973286286	0.000347669957455226	0.00497920622072801	0.00726687637892875	0.00477821219453811	0.0013430758777182	0.00122697191320167	0.000938262888928017	0.0115567364056588	0.00309736654735481	0.00389089267214242	0.0486115073370602	0.00967498211276415	0.00099748384738051	0.00295701741578404	0.00442022444533761	0.000598181594349638	0.006025263585619	0.00376050019046988	0.00707318345296641	0.00570852185361164	0.00168770513374495	0.00321996972502579	0.00205814872832572	0.00080460871724597	0.28964919256175	0.0195908738243773	0.000679008487578835	0.00101486694930301	0.0021095842345484	0.00450221685756602	0.0257563433887091	0.00427969108952129	0.00786383743390134
A[Ins(T):R(5,7)]A	0.0436796622806132	0.100718979301457	0.0736907263469115	0.0539698918755765	0.00997294170886219	0.0382726283700004	0.00177236547134379	0.00110400711943426	0.000543024384548151	0.00891524632215623	0.00243471062502384	0.0141472805502251	0.00132693549753943	0.003510548407597	0.0014461585251278	0.0067760654937772	0.00255056019162751	0.00839760169694855	0.00904789585156616	0.00452255771209814	0.00506554920568908	0.00615427509538863	0.00019057101920003	0.00317749646110472	0.00587774955376644	0.00132184469384573	0.00235993773593872	0.00236057267693717	0.00591164627860186	0.00114921165528384	0.00156483752371647	0.000829784756798314	0.00380948496815951	0.00167914566683277	0.00462156359407707	0.0358489608021044	0.00931078378061322	0.00655096961436678	0.000858660926995404	0.0414486407337535	0.00242172544946929
A[Ins(T):R(5,7)]C	0.0502776516912908	0.0665614245534673	0.0875598957484514	0.0592379565635059	0.00627309289898441	0.0227621211626967	0.00309613568380401	0.000981384996148508	0.00160595462597709	0.0101680464029543	0.0011674017297286	0.0169691517395763	0.00128749926347836	0.00206147056589106	0.000905709990474907	0.00748040377243474	0.00488257672293206	0.0100982369888941	0.00663861409010511	0.00856312845484479	0.0077920259711546	0.0059902279007308	0.00111825721980727	0.00469280804071535	0.0054288732097925	0.00128578858927029	0.0022655912246154	0.00384494452057261	0.0135163971639305	0.000616992698806542	0.00779767145080941	0.00153569862440448	0.00618448495173812	0.00619681706647827	0.00229614865694416	0.0150823483478767	0.00836975362860862	0.00433529311258455	0.00298316228143968	0.0322964278921787	0.01865140654887
A[Ins(T):R(5,7)]G	0.0490651115037078	0.0250833900901128	0.0869825319477495	0.0644435641478067	0.00789550077267265	0.0300812212884153	0.0033128996982331	0.00762365172014792	0.00058048156231591	0.00927995968106468	0.00210322593127075	0.021131881365329	0.000858179300182122	0.00608288005057511	0.00119999820538187	0.00333740514386851	0.0053060885723604	0.00924453133293566	0.00717105351122088	0.00414233993534124	0.0052364219537952	0.00374781227415307	0.00145276143208	0.00267294831074485	0.00484941510888139	0.00277497292384438	0.00294641604957017	0.00529868097330667	0.00692027522814992	0.000514815654630521	0.00295738133692677	0.00188766582453096	0.00649539658830093	0.016666561536084	0.00375693955913673	0.0232987338762146	0.0140474924551165	0.0103980895104961	0.00300257548500654	0.0445948997873907	0.0261158679013157
C[Ins(T):R(5,7)]A	0.0188928474033847	0.067862853130029	0.0313463561280624	0.0270613051243817	0.00495956039550416	0.0130979200966465	0.00070630792256295	0.00111018444072841	0.000235031671909634	0.00440935950240778	0.000817772330312108	0.00686541163055756	0.00030035994824171	0.00175278125745482	0.00133304861879914	0.00278574413323211	0.000806963148057698	0.0037257180777874	0.00414394609626722	0.00269397258566175	0.00165310875606041	0.00358433723972177	0.000987159706599198	0.00317020006740396	0.00315487346002551	0.000503847637341136	0.00410078154610056	0.00215226156998188	0.00132294484593676	0.000416782544227574	0.000966459073307813	0.00104330860706723	0.00916335415619012	0.00247645600600506	0.00191100559625027	0.00295661207262764	0.00550532134541845	0.00345973082758746	0.00112745913022875	0.0145164287642528	0.00126370120454207
C[Ins(T):R(5,7)]C	0.0273311918813822	0.051711055633965	0.0483659866997509	0.0330276278265518	0.00361594829092788	0.0123528916799405	0.00182308981146912	0.00142900906462777	0.000772150219178988	0.00560368746898339	0.000927566800539618	0.0109425608240713	0.00051721271154116	0.00099291226463041	0.00102345223422076	0.00428131514349237	0.0013930246462147	0.00960424327485482	0.00489958115736339	0.00154571179476996	0.00414240209389025	0.00231783065359139	0.000575413022258576	0.00159352949744331	0.00313459107375927	0.000206437345460661	0.00247326945433177	0.00164998920239769	0.013134550872577	0.000351386470621294	0.00423858179749787	0.00186855749897582	0.00170461318862932	0.00823550932613399	0.00131804492724133	0.0031341664829625	0.0053855643356047	0.00295029845493177	0.00238483739202028	0.0175346764712836	0.0117984073188032
C[Ins(T):R(5,7)]G	0.0257190138782872	0.0196777910203415	0.0430690864973056	0.0298581244597602	0.0038652133074887	0.0134294794624196	0.002410852850151	0.00347167795641218	0.00113807119295524	0.00493467688947467	0.000886828928244292	0.0123429275893581	0.000502001274106493	0.00303859699361362	0.000451036720277381	0.00196193858423308	0.00128486478504329	0.00468113689374567	0.00437415796929564	0.00280653195199444	0.00218895789495013	0.00212675068371172	0.000975694384015495	0.000892664332792573	0.00282022119292927	0.000694509028901822	0.00206704629353819	0.00425812831180992	0.00222768941462168	0.000570486293871437	0.00172249209993133	0.000847570121760618	0.00207639344136428	0.00210807844423559	0.00178879564575605	0.00232618353575482	0.0132723571757374	0.00408490749511236	0.000997042224215532	0.0215552553906298	0.0132511068478293
G[Ins(T):R(5,7)]A	0.0187807321832692	0.0474248993903272	0.0283891319215004	0.0254941504297222	0.00448029021984419	0.0167129973403719	0.0012853787902979	0.000558767341047197	0.00200058731959829	0.00318793010101468	0.000473578858839019	0.00574671583415181	0.000577697034881048	0.00257123558729359	0.000575050774778101	0.00297623684123408	0.00211699886751233	0.00197138464907976	0.00361660337274294	0.00548614351505513	0.00200886262704737	0.0049887081067125	0.000572398236240551	0.00232301009337349	0.00205874849677077	0.000137114208552377	0.00170931770318402	0.00200861191163216	0.00377223454896427	0.000524666139009155	0.000735440030586891	0.000350156832999452	0.0117784421490732	3.78470097708364e-06	0.00162615183934646	0.00254284406843698	0.00378949163652918	0.00286604920628547	0.00284527875866999	0.024732800420761	0.00130105420125409
G[Ins(T):R(5,7)]C	0.0252699217020563	0.0468867860304239	0.0419496680859541	0.0301177179823846	0.00326314767460935	0.015028576555684	0.00238521454758587	0.000544401235824624	0.00290211811290779	0.00404289310580545	0.000612664942933559	0.00740864660059225	0.000195648568576054	0.00228592357185141	0.000398130695607054	0.00561579649287665	0.00246336512129634	0.0038402546734319	0.00252279911690779	0.0085045975843518	0.00690027052293419	0.00417066740927159	0.00161606234138971	0.00173960892859769	0.00297148430393902	0.000388167322239771	0.002795716622024	0.00180588824152092	0.0109717660818125	0.00054604155794411	0.00152438809185913	0.00029949639465884	0.00599097530075628	0.00443819267912674	0.00121704366945273	0.00698422730244391	0.00756708910468278	0.00314556774151386	3.98219560345694e-06	0.0285254326124173	0.00975898250644021
G[Ins(T):R(5,7)]G	0.030182377883637	0.0156666789604101	0.0492337383528428	0.0298044955417069	0.00465091941931446	0.0220532063537749	0.00275253080465915	0.00332240222069633	0.00310162584373053	0.0040674115661289	0.000997917991001861	0.0109177831184976	0.000472395838092275	0.00699810850590024	0.000515295272572854	0.00463448239750551	0.00240581962727718	0.00555058040254076	0.00328167753101671	0.00398545546681824	0.00375053806082428	0.00359068366968219	0.000196463555507989	0.00225988293639965	0.00276354187720657	0.000943487470877289	0.00204864061049379	0.000734198752482947	0.00586674929093085	0.000568855560365056	0.00206312050978315	0.000313531713429428	0.0127146802884694	0.00419597181659339	0.0027634013402162	0.00321616319111004	0.00623081765597212	0.00431482133253966	0.00226935371952003	0.0490522580058794	0.0221840416239728
A[Ins(T):R(8,9)]A	0.0541141953035053	0.0334214690399852	0.0631035408580907	0.00160932940482154	0.0117542966998993	0.00204601811254709	0.00214328645815023	0.00027587790425275	0.00122154169837062	0.00319534673922975	4.15484505010831e-05	0.00967828460992586	0.000375498189571336	0.00623083690230218	0.00242746309075819	0.00179296885833388	0.00164815560241809	0.00931979615691834	0.000869748134443204	0.00151978432693885	0.000540377975730075	0.00750004382771275	0.00104973935576124	0.00433879221459925	0.0108048171982047	0.00419041253609699	0.00874636203793101	0.00189712583203859	0.00353351127432148	0.000936308416024595	0.00342330170850666	0.00200979597610097	0.00585780878149044	0.00367872934972529	0.00365199208785638	0.00077644575176632	0.00155070220196547	0.00779581131632758	9.45771455821024e-06	0.0593074564156425	0.00204656854525223
A[Ins(T):R(8,9)]C	0.0531359400506145	0.0405399050541023	0.0618576720325234	0.00194924753969751	0.0103208210153811	0.00259921189158798	0.00227981297053372	0.000390546000877039	0.00131477017290814	0.00304089154124648	4.17127043581249e-05	0.0101120759234525	0.000633605853810832	0.00443037188973002	0.000416288688060068	0.00493332801596977	0.0021951135902804	0.003285859663089	0.00193197934156227	0.00389595136379645	0.000486606236243071	0.00566526722579393	0.00138442628233809	0.0058855627261007	0.0108498340656854	0.00374312833525304	0.00905538742919665	0.00375327712722078	0.00851001321169677	0.00047631245054469	0.00529080410094631	0.000439889370653223	0.00575269729346749	0.00161859045119944	0.00299808559097501	3.78446345296338e-06	0.00144336692444719	0.0048022071728393	3.48442115302483e-06	0.0524076710549927	0.00264513349355361
A[Ins(T):R(8,9)]G	0.0486366537125831	0.00811161460012339	0.0519330311810357	0.00166287914632264	0.00839457483141697	0.000588354640891229	0.00168990690351756	0.000592796749601125	0.000959857748658861	0.00282477801704085	0.000115260527576644	0.00705557993978685	0.00124951027299709	0.00612235436743725	0.00071388610837848	0.00369854521699673	0.000479436637656648	0.00425147893921917	0.00141767622096686	0.0023992999273177	0.000246134748983564	0.00403049772967421	0.000512787694520503	0.00650719959199086	0.0104330538188231	0.0030661432415759	0.00606311943874257	0.00177742574272556	0.00598465011193181	0.000588780195812725	0.00204846603048733	0.000506176659304673	0.00373969771302304	0.00426661956816562	0.0029258014146263	3.15371954413615e-06	0.00314130742041674	0.00401876789804424	0.00112347693462529	0.0520953209163004	0.00755840957462539
C[Ins(T):R(8,9)]A	0.026376620101315	0.0131499850865214	0.0324804162678091	0.00359762418086743	0.00685040247227776	0.000754612587113682	0.000839085636081559	0.000290457543299332	0.000840063045429636	0.00162853863381231	4.66510111488336e-05	0.0059693200711804	0.000456719160293218	0.00394619697666171	0.000704530657335804	0.00206219769198219	0.000648536135347512	0.003411835346212	1.52239018966467e-06	0.00110308179006032	0.000117359799295706	0.00491922535183838	0.00165804095276191	0.00206881268592723	0.0053718411171927	0.00203982192099483	0.00346425553764182	0.00083806777073782	0.00294737259425742	0.000301524048663394	0.00132161920241945	0.000951367819401356	0.00271570366944774	0.00902525026335211	0.00196404055688926	0.000711794501111528	0.00178350177170352	0.00282274351772896	5.4755189547533e-06	0.0332011350158951	0.00111744695469581
C[Ins(T):R(8,9)]C	0.032145699522627	0.0248753775610427	0.0430899799909126	0.00126628379613194	0.00672592960272174	0.00174934739550037	0.000694041036285303	0.000465309260300989	0.000278030412388727	0.00112516139077952	0.00013556094362418	0.0066372185986936	0.000624502522515569	0.00381428382039219	0.000356546939825775	0.00154211340045103	0.00202008835270477	0.00229466637609927	0.000428453552073886	0.00418907147915661	0.000526456455360516	0.00345390146590299	0.00171491077992012	0.00243035584995618	0.00522365147955104	0.00260312439251312	0.00748239695773068	0.00171770702671282	0.00679224114963508	0.000289037347338347	0.00151303278853043	0.000591801056170171	0.00152253282456901	1.38772369159733e-05	0.00154259505802135	0.000501756779472061	0.00231586172722317	0.00629271023533886	0.00121755630575696	0.0411719728909287	0.00292207516329586
C[Ins(T):R(8,9)]G	0.0355392610663929	0.00464140234912893	0.0414916437985983	0.00243671117968035	0.00854258838416785	0.000894881741469548	0.00202445043456548	0.000292371984480102	0.000391460349750223	0.00262539132946703	7.52214631109809e-05	0.00557267564974972	0.00064417257752499	0.0063903609999682	0.000621365896567437	0.00182966318363894	0.000560977367649039	0.00210719649022566	0.001454147394641	0.00384945270142867	0.000528902559015977	0.00193618063068666	0.000663207245389559	0.00241376395171875	0.00661600140992989	0.00225833179053485	0.00845143067096133	0.00229115951922064	0.00164772684406426	0.00022498429054125	0.00133981837775436	0.000258265780694215	0.0017209761907226	0.0049112803012622	0.00159740028265664	6.30743908827229e-06	0.00581586465280491	0.00225662006187202	6.96884230604965e-06	0.0495627026160828	0.00535947097507613
G[Ins(T):R(8,9)]A	0.0259743799153519	0.0119027839457118	0.0282777935106846	0.00101557124345099	0.00583264338859223	0.000437015486159256	0.000568838957942808	0.000129032902452396	0.000550780277701074	0.00128108702870619	5.09497970050241e-05	0.00443897717520546	0.000167427318769934	0.00426237861307988	0.000773644361377918	0.00218256830652285	0.000587575621939914	0.00502241514692561	0.000702020450068845	0.00273263090596084	7.63113438948609e-05	0.00304842420143053	0.000948926738461512	0.00246964523403822	0.00602109218939457	0.00242854029857166	0.00975515109929912	0.0020764968814939	0.00309293646861745	0.000546201174627715	0.00254067239477271	0.00041934866671186	0.00451366333299814	0.0022733437202349	0.00174812527359117	5.04595127061784e-06	0.00176177573027556	0.00420380129460388	2.98664670259271e-06	0.0378013852444973	0.00232134343058811
G[Ins(T):R(8,9)]C	0.0277733554653573	0.0154679222231704	0.0304071655239007	0.000449749208930571	0.00616332801292994	0.000689685976301216	0.00109039322628002	0.00025710728491994	0.000581626015484555	0.000775433476320678	2.70513467635885e-05	0.00441218278358753	0.000170638630772723	0.00383149885870206	0.000414519927395428	0.000989843439037496	0.000943398007273776	0.00345052423443543	0.000205919820871599	0.00835539820359909	8.96443813560043e-05	0.00322033800070923	0.00106179849983334	0.00347195033152114	0.00666350395851441	0.00325167521855108	0.0130367638451187	0.00188864916503159	0.00485856413368267	0.000412434260432816	0.000828737657936157	0.00131408780449666	0.00228127399210585	0.00230992916301338	0.00178879724925605	0.00370593583631439	0.00179731435433322	0.00192907158115368	4.97774450432118e-06	0.0390565185658957	0.00316741727751437
G[Ins(T):R(8,9)]G	0.0321796395940508	0.00369344192934508	0.0319362256016708	0.000887186463987185	0.00578725679705902	0.000450947505075225	0.000834070229433664	0.000188284856997221	0.000553720288973909	0.00105867871724549	4.15999620657175e-05	0.00399656131072371	0.000514589678676813	0.00642555712352027	0.00085746931275206	0.00152814786044318	0.000722985316069307	0.00242268215125665	0.000199035969579202	0.0017052355863656	0.000196111929229386	0.00306430104922287	0.000423212006924324	0.0024860422730967	0.00781394336343373	0.00353011306007044	0.0117245360040891	0.00105748211757553	0.0032417178371516	0.00101103444062094	0.00128305720611539	0.000348048053708619	0.000819814138775278	0.00864551859865139	0.00218814411292021	0.00172035401132627	0.00179530001936639	0.00264164700194718	3.98219560345694e-06	0.0521732408664086	0.00787493018683502
Ins(2,4):R0	0.00585579552073935	0.00879661042892871	0.000648829532808382	0.00173321431689948	0.000250641478552992	8.92896854107028e-05	0.00105474512050082	0.00626767815343503	0.00119507012370039	0.00524160677208554	0.0053069770026299	0.00313232373649745	0.00457074665450999	5.68694169816497e-05	0.00174511208698225	0.00880366994227473	0.00329154358285212	0.00272840451469453	0.000237360487832065	0.00848845113731924	0.0169662635812217	0.044918125655095	0.0587553474196013	0.00104671855627073	0.0664578339224631	0.0455682453158522	0.15698814409749	0.0230416344274745	0.0249825478678073	0.00214822502796248	0.145459993210142	0.000700194301133384	0.00391516573100997	0.023092983795172	0.00369128665702414	0.000411875772464181	0.000975034044658957	0.00254952399174515	0.14843932776556	0.0109236504177096	0.000773579008920356
Ins(5,):R0	9.50109454921845e-05	0.00136795971622415	8.32247497092246e-05	0.0017158350636819	7.07773476790086e-05	3.02118760264609e-05	0.000238797587261045	0.000593033239394044	0.000183132585108974	0.000251101299543224	0.00184082407719032	0.000120420113927082	0.00295698162891301	2.15214643078585e-05	0.000594482384941424	0.00262469076743554	0.000179064366041503	0.00303937282907796	0.000749479309459696	0.00183526106126715	0.00387155638036989	0.00865817273344394	0.00462326571579402	0.00179678927211018	0.116415517193972	0.336229815054226	0.217043129337013	0.0108724118825393	0.00678547331706194	0.00057502977768691	0.0343072101818156	0.000520987849701133	0.00319770428686278	0.00711902253789432	0.003586240570494	5.04595127061784e-06	0.000408286513634122	0.00740054848622997	1.49332335129635e-06	0.00350736202694049	0.000623457085884553
