V1	C_ID1	C_ID2	C_ID3	C_ID4	C_ID5	C_ID6	C_ID7	C_ID8	C_ID9	C_ID10	C_ID11	C_ID12	C_ID13	C_ID14	C_ID17	C_ID18	C_ID19	C_ID23	ID_A	ID_B	ID_C	ID_D	ID_E	ID_F	ID_G	ID_H	ID_I	ID_J	ID_K	ID_L	ID_M	ID_N	ID_O	C_ID16	C_ID15
DEL:C:1:0	0.00476915073836012	0.00185931304159682	0.109573503619489	0.00497834959289798	0.0537496307814406	0.0304218481186299	0.00122042724060995	0.0374026725833807	0.203624070687236	0.0167121723387526	0.00166226194205463	0.0236951639241536	0.056426732018983	0.00203778924182034	0.00984750526546453	0.00548244445513724	0.00584277151773705	0.0357676267898783	0.295799573838785	0.0552933405529334	0.0185298417054656	0.0219271812057687	0.0241955443211233	0.0132624149645599	0.0605551226008818	0.0210564387063196	0.166012440533357	0.00905147780738395	0.002164247455726	0.018663401384133	0.241017776519774	0.00799979232182041	0.00109389209664255	0	0.0200191964897847
DEL:C:1:1	0.00629085151706812	0.000368388664612692	0.173882883003625	0.00352162392600579	0.0425241447080973	0.0126760366730083	0.00218648853363362	0.0185888164003528	0.0556534599998634	0.00799400342494832	0.000428526430111292	0.0191907401530609	0.0284225763053871	0.00139714788441054	0.00593455128704312	0.00253677631340286	0.00457154269242364	0.119220759594176	0.125588670793826	0.0501508805015088	0.0102050237573505	0.00959768167760015	0.00818404115660691	0.00602227230539649	0.0181019231224131	0.00813775076443022	0.000244753162248081	0.00326695811223823	0.00623448119250283	0.00531005735916663	0.0274744906245215	0.00205486021023089	0.000633263110536897	0	0.104483751542575
DEL:C:1:2	0.00236142805844171	0.000310855721563318	0.154698860695363	0.00268167539824457	0.0316624152341745	0.00966248162798247	0.00746495469802362	0.00649690009890436	0.025331005783971	0.00642212518615389	0.0002194209722126	0.0052901627518414	0.0104495895173219	0.00140010794348768	0.00324575367224272	0.00119185213196964	0.0120260154620199	0.055549826847594	0.0431792425563141	0.0296722202967222	0.00723072023173463	0.00489260367152091	0.00333128230762863	0.00428619441045675	0.00932295019346798	0.00532675011436862	0.00324507329566182	0.00301048975141546	0.00491381524281774	0.00551305390605811	0.0105254691606074	0.00207606069106356	0.000266979820380594	0	0.134649664061429
DEL:C:1:3	0.00235803083337927	0.000865248391054636	0.0545344732497485	0.00210608750142277	0.0161621495557708	0.00328383805076253	0.0317155769235763	0.00431847050702689	0.0228250009558857	0.00395455360024133	2.26275797853455e-06	0.00196438076565876	0.00705677376792858	0.000185497035500834	0.00124845386402696	0.000955139447883542	0.00632520771224185	0.0387450830110979	0.0139951369588269	0.0163975901639759	0.0041804760421679	0.00349185305188426	0.00368881426456885	0.00264150359722461	0.00736950770778687	0.0106558851591654	0.000193569040865403	0.00643420599872022	0.0109086792450295	0.00283219915333825	0.00211128073537532	0.00554832447696467	0.000475502307584728	0	0.127519539284245
DEL:C:1:4	0.00155447965686765	0.00409198424915986	0.0387261380096978	0.00327275147950359	0.00580333134489992	0.00216855952447439	0.0927469535571292	0.00283900922156916	0.0138005951347778	0.00385042904038972	2.79517162054267e-06	0.00296559332087886	0.00453069788969015	0.00115230871217274	0.000455238571270756	0.00288527895766331	0.0107406933812917	0.0132836196880703	0.00626927721480307	0.0057308900573089	0.00591889511625747	0.00315711248726862	0.000874825612031505	0.00355913475721537	0.00190405406182835	0.00420037468377463	0.000134939956372516	0.0139110578750258	0.00785875854914865	0.00351017872365018	0.00158462059589159	0.0193685862235814	0.000842303574110949	0	0.081447963800905
DEL:C:1:5+	0.00679653052515082	0.0157376374541958	0.0203080690323673	0.00726119217943507	0.00110560772543954	0.00113215989522116	0.185839733971389	0.00227564569931228	0.00672140787490664	0.00196660750355454	0.000205977527751895	0.0104823829698322	0.00107864659566637	0.00702027344461934	1.13187113692381e-06	0.00365386857311338	0.00609877034627816	0.0059732466629864	0.00497960396091059	0.0013832800138328	0.00448301723994335	0.00285721091004523	0.00339627807459305	0.00265298530330332	0.00352696208117852	0.00172481689936732	0.000209389587474594	0.0395740372573479	0.00257283625223665	0.00766004941268259	0.000500365800654884	0.0153797229659617	0.00415276455088119	0	0.0180995475113122
DEL:T:1:0	0.00587229784352749	0.000622037961257968	0.0377109387773627	0.00320359343892201	0.075532922915474	0.0126315414377542	0.00149730740747262	0.0225177033571047	0.0446581340872073	0.0136547142963687	0.000921142152379313	0.0234806897632929	0.0428337723436417	0.0236002691116567	0.0180338009923039	0.109232031499687	0.00623875762109973	0.233231527186523	0.0244905792051841	0.0690560206905602	0.493065428760027	0.0197338832863807	0.0138670137499278	0.00659587770567535	0.014415152717726	0.0320725764100897	0.138055673434138	0.00545978704708448	0.000836694989286428	0.0112847297473018	0.0775404584804656	0.00438849953236354	0.000899576961299026	0	0.0224873166049637
DEL:T:1:1	0.00397818255427357	0.000183072066326344	0.0332401489433701	0.0015770767407694	0.0711721338108753	0.00462295533635638	0.00550393140886542	0.0127881766696005	0.0231748938438779	0.00827401519130125	0.000436778841562418	0.017912556772523	0.342669194651099	0.0195004463346223	0.00828635313534342	0.141242551058732	0.00944334047277028	0.110175418218938	0.01325156347165	0.0586452405864524	0.0393005495834353	0.0168117836302912	0.00920986649695975	0.00878209122117614	0.0113171355171004	0.0128740145135341	0.027014048645389	0.00289112083489771	0.00533795748936411	0.00781356103622152	0.0253353688245038	0.00290706185132117	0.000399581771079603	0	0.0771973124914301
DEL:T:1:2	0.00190488307528628	0.000462207709561414	0.021670276490301	0.00261835558294929	0.090303661311408	0.0144127479267264	0.010240341651538	0.0120762361028903	0.0485694845096877	0.0175698393966129	0.000433051946068362	0.0140238384132084	0.0291063777196426	0.0152144217461163	0.00324590458839431	0.128592093451886	0.0134856986112644	0.0416203762923903	0.0103294354336277	0.0452990704529907	0.0230778018375901	0.0117707669917567	0.00438063562042785	0.00439100595265061	0.00800963306030685	0.0107817262532997	0.0187752663435553	0.00469346365821538	0.0915017527864778	0.00442438559230202	0.0204392082619906	0.00542155425484276	0.000503917011305944	0	0.119840943370355
DEL:T:1:3	0.00402945184717414	0.0052338121769798	0.0270680456881044	0.00207059173501264	0.0698668608532301	0.0178975928470117	0.0665572382836009	0.0103404757639666	0.0819878816932506	0.0129932595590927	0.000661191191668845	0.022135945436281	0.0539764245323631	0.0309159846432135	0.000520132516454388	0.251099357646385	0.00449428759109485	0.0126307942628091	0.0133367051400369	0.0275694302756943	0.027157295877987	0.0168219176009605	0.0039782089394832	0.0051345417622452	0.00815930186782055	0.0218134220267084	0.0135814739537966	0.00748382148304131	0.281546940093855	0.0257198792134426	0.0178561761535094	0.00918572125982776	0.00102588919893474	0	0.12491430138489
DEL:T:1:4	0.00401110317399034	0.0213893412837863	0.0168120432809229	0.00672426845227795	0.0424415717951992	0.015136326950109	0.214338871379831	0.00542111824984939	0.0681600358948277	0.0156893776122423	0.00247239585007525	0.0121462733765342	0.0269845049004933	0.00943243968210093	0.00129810527790002	0.0911323919294646	0.00407750534254689	0.00591633639458295	0.00701215767520723	0.0175164501751645	0.0156897074961465	0.0117771890811774	0.00215389986028011	0.00447705061392157	0.00294338124395817	0.00657946283267599	0.00548972967338947	0.0127515284778028	0.444022579040836	0.0244571106584023	0.00133018419957713	0.0190756734577912	0.00226429670278442	0	0.0981763334704511
DEL:T:1:5+	0.0267259649938956	0.849054149748968	0.0169487973131564	0.0648638570092213	0.0238818634099422	0.0154407995789032	0.0151190561731138	0.0162341180052641	0.0898343124442796	0.026843353179567	0.00938172733753048	0.0038387476787786	0.021102665458514	0.0294477953409516	0.00633772378601539	0.0191322838532778	0.016712452559868	0.00701056082896959	0.0268663342199644	0.0112566201125662	0.0122313178634068	0.0425715698876113	0.00982008921208084	0.0128225885047461	0.0182443317895608	0.0197319699939898	0.0214991922215025	0.0164095929978058	0.0386045028077673	0.015358747634115	0.0335283754584109	0.0148329813140116	0.0159949623098194	0	0.0689702454408337
INS:C:1:0	0.00297372872363209	0.000226847164176132	0.00801515925776308	0.000436226403417282	0.00170779163515484	0.00368072916751109	0.00325775285900454	0.00394512335009942	0.00300165707976114	0.00960630975951447	0.000472184348755959	0.00116798137306238	0.0172706378097536	0.325282724404545	0.00678949128579958	0.00299819919668391	0.01482816712401	0.00284508950755873	0.0125868853029551	0.0005923300059233	0.00994535395062501	0.49834443887401	0.224532401834798	0.00413463319289738	0.00353118780594888	0.0114679299605797	0.143042868097589	0.00184441804514914	0.000761044083281167	0.00818090532125468	0.0113746216321979	0.00172156557618797	0.00186094110386684	0.152073732718894	0
INS:C:1:1	0.00180729629936753	4.41315032242627e-05	0.00410522882086977	0.000547828180997658	0.00667910548458635	0.00175943103223875	0.000610008606718847	0.00233940584744436	0.00735563714480925	0.0067620710491574	0.227661204701665	0.00237120873279618	0.00496092765790136	0.0107915296640911	0.00860765362207819	0.00170908926113457	0.00638244007874349	0.00175468028669634	0.00181682335992109	0.0044575200445752	0.00356406556002494	0.0181591185055354	0.0676675435444614	0.00220029116437296	0.0214485581394861	0.00330191216839043	0.00342933613263946	0.00078313359183956	0.000565063894278195	0.00559360235793854	0.00594020048659994	0.000363148372358323	0.00322625281834643	0.134562211981567	0
INS:C:1:2	0.000739625734253272	4.1071796707546e-05	0.00365679064120736	0.000425032450802216	0.00713706565247892	0.000347329314828743	0.000589146921197288	0.00177441868585273	0.00289054197063421	0.00462905861568536	0.115964150193622	0.00303115485374215	0.00260360848924333	0.00209205699156792	0.0101721259075343	0.000869615015183951	0.00890539060144858	0.00236214706228029	0.00106994678117817	0.0034058900340589	0.00303640010153408	0.00339639527754479	0.0121237324869795	0.000761228014115383	0.012542911874757	0.00217678522486621	0.000533245482768633	0.000547584342891295	0.00121370658702046	0.00504132171701848	0.0061544220117644	0.000371801629841047	0.00172071750086761	0.151152073732719	0
INS:C:1:3	0.0011377686235695	8.09152277219339e-05	0.00679811159971485	0.000346803448618768	0.0023930519786755	0.000140484035718441	0.00262519275781182	0.000725491494306911	0.00141456997924654	0.00403653433703115	0.0418297433014211	0.00137166186692728	0.00123529711014709	0.00106082879116966	0.0222761294715701	0.000500498237679988	0.00687578995274635	0.00600376837118043	0.00101177970469949	0.0014996500149965	0.00753780042845163	0.00189386329130767	0.0177497964396209	0.000923114023921914	0.0075082121680934	0.00179015438935161	0.00034898264579099	0.000852193660076757	0.0015803380204758	0.00620909366737463	0.000125284790890404	0.00086042223569887	0.00310290044568167	0.0691244239631336	0
INS:C:1:4	0.00112137689833553	0.000922265031978723	0.00611356337515151	0.000155316092534037	0.000566476826188593	0.000154515191403764	0.0168157983121567	0.000700518910075073	0.00362215539511385	0.00376755977402249	0.0146766475590066	0.00121868495691295	0.000615000436724815	0.00128833047452707	0.00705268905417226	0.000422078414871111	0.00142384846931778	0.000132578669967816	0.00123506529438832	0.0008302300083023	0.00386207872921243	0.00171194815960717	0.0127920241295379	0.000437226785019868	0.00355261948995747	0.00129716205923985	0.000321994654516487	0.0020632181698786	0.00115716996410445	0.0650972360683687	0.000101310540781746	0.00140918298106162	0.197477455078499	0.0433179723502304	0
INS:C:1:5+	0.0241736659257211	0.00608661402562773	0.00667092059264384	0.000650165997793151	0.00117086674454216	0.000127349770132242	0.0428442735064633	0.000446337891312178	0.0157208163172186	0.013385781383184	0.00426050706675955	0.00192127272524967	0.00414871039642389	0.00403864822277348	0.00202378559281977	0.00171797002349796	0.017558047884757	0.00209487015927563	0.00247723162843494	0.0001603400016034	0.009562350702442	0.00224894700579663	0.0385423334339946	0.00247203805115904	0.00468978524132131	0.00256418436011604	0.000460657092444107	0.00561245936457571	0.00333824739492309	0.429517214974066	0.000138431960304829	0.00571879364937433	0.189226091505706	0.0184331797235023	0
INS:T:1:0	0.00714122770281854	0.000496983758500985	0.0195569302073575	0.000701809362515818	0.00790724942577844	0.00427527243985395	0.00108059554980612	0.00610929974823197	0.00436461275293034	0.00384332080377052	0.00047684296812353	0.00306913257094954	0.0326395258488271	0.0246110588089032	0.00799523587892661	0.00427153905118796	0.017537337674056	0.0110967604915987	0.00795811208878277	0.0020477800204778	0.0151697004297548	0.0326771110997867	0.103648407394991	0.0054988267267628	0.0500190276750194	0.00362770326862078	0.213714180421236	0.00399951140704863	0.00539600578668964	0.00434022510222068	0.00482269108637381	0.00272318012981328	0.00133186524030774	0.0460829493087558	0
INS:T:1:1	0.00707728854363531	0.000139852871199007	0.0392388325996193	0.000893570134109825	0.0302179966446631	0.00295236385561877	0.00192499059826332	0.00518712878738103	0.0111743212278656	0.0179785352356678	0.234031467376587	0.0165826037669498	0.0147455818149333	0.00873992681324409	0.037237202159429	0.003049815263996	0.0112233014447649	0.0191028800940916	0.0173846152442452	0.0098611100986111	0.0225991329500437	0.0150998709994933	0.028677461517778	0.00804305858136017	0.261233137834443	0.00875255061506636	0.0389743818819378	0.00140883942918343	0.00199514147844781	0.014108982416598	0.0304550312670623	0.00103766979313667	0.00225556510112009	0.130875576036866	0
INS:T:1:2	0.00572948179396455	0.000729879353508087	0.0483222818430838	0.000526260522295354	0.0370113991172425	0.00116063184389669	0.0137203913632324	0.00189801752794507	0.00527522149261954	0.0121539323070409	0.142580905743419	0.0128012890570006	0.0108988928947206	0.0073119097413148	0.0314335706338901	0.00205194051116376	0.00304543218686419	0.00753917985838563	0.0130224358918233	0.005502600055026	0.00943203698159268	0.00718979906878943	0.0191240691418577	0.00210681049214353	0.177992580907949	0.00355924456096208	0.0163184285171867	0.00416300486714356	0.00152074445597609	0.00776190888994842	0.0104257053456391	0.00250540648316473	0.00177947082054117	0.104147465437788	0
INS:T:1:3	0.00649626246717586	0.000576797641313117	0.0273351986738466	0.00184005421089719	0.0227387377320631	0.00192927097081696	0.00783140716442466	0.0021340238987912	0.00729515052963812	0.0163485277259268	0.0926573437044849	0.0145188812883854	0.0126944602766932	0.00251182155974534	0.00619329702894391	0.00332926325303079	0.00316170154403644	0.00536090489234368	0.00766326682247414	0.004732200047322	0.0102650500322052	0.0050895694702072	0.00346899418081505	0.00295279675208141	0.0779278943464595	0.00166173628985529	0.00669395245646558	0.00240693111187279	0.00508198062268556	0.00592988311444382	9.51236375278991e-05	0.00246314974245742	0.00069749218040673	0.0866359447004608	0
INS:T:1:4	0.0124307985712012	0.000472913320055069	0.00795949910653907	0.00049491423832012	0.0118582447660379	0.00206371393428121	0.0154905407911743	0.000477894922950027	0.00955991304855428	0.0138690859401912	0.0469877666651959	0.00372987822278409	0.0119598400399102	0.00832312230414382	0.00237134548993118	0.00517005691115459	0.00166592591141255	0.00325077387897104	0.0058720720183705	0.0040672500406725	0.00342336294952771	0.00265490002386231	0.00162558269496632	0.00220349759697204	0.0333244415629778	0.0021903265076998	0.000140523678705172	0.00235909939803345	0.0353680750825164	0.0287102856399809	0.00208962657398686	0.00435648247967746	0.0735414710380912	0.0442396313364055	0
INS:T:1:5+	0.759502143662731	0.0525321460163739	0.0227381595577897	0.00715599154142481	0.00374165708757655	0.00837859207503079	0.030731014707538	0.00703831359043147	0.0286491789698953	0.24550322122515	0.0474238799897058	0.0308947396930641	0.0139240138328541	0.255073365064227	0.0160285780861297	0.0184787673889364	0.0209354449842276	0.00216810106331061	0.0752418393610168	0.0068901800689018	0.0126215769206386	0.0454937174826276	0.0203076921953884	0.0174628204721984	0.054842627362588	0.0200902697767675	0.0321557262933762	0.0176181766922124	0.0101691009383635	0.0117734385158857	0.00245156041433691	0.00548111751051551	0.0138247153164873	0.0193548387096774	0
DEL:repeats:2:0	0.00222361868646069	0.000496788744239481	0.00645849497637645	0.0254300870189891	0.023581927521024	0.00682480759378909	0.00197187037162415	0.00668710748062609	0.0071423496508007	0.00574866141630837	2.59551650478963e-06	0.00227206690261267	0.0147284119881262	0.000922551745708936	0.0285099474872159	0.00679039237145742	0.0142302349826911	0.0281519307047007	0.0645336620730971	0.0306345403063454	0.00653913410018678	0.00603212112441143	0.0072155744811909	0.0831986070128444	0.00798631981251909	0.00895477350787908	0.0302256196070548	0.0080752897971512	0.000712536131117935	0.00415926198835479	0.0137720466430636	0.00358980386670811	0.000740336225861376	0	0
